track_name,artists,album_name,duration_minutes,valence,energy,tempo,popularity,My_Rating,Vibe_Category
Metropolutan,Navicula,Love Bomb,2.672,0.766,0.718,126.875,29,,Party Anthem
Night Train to Memphis,Lee Rocker,Night Train to Memphis,4.9664,0.869,0.839,103.006,27,,Party Anthem
Herşey Bitmiştir Artık,Rana Alagöz,Herşey Bitmiştir Artık,2.8935166666666667,0.8,0.722,201.905,29,,Party Anthem
Jack-A-Roe - Studio Outtake,Grateful Dead,Complete Studio Rarities Collection,4.899333333333334,0.528,0.593,97.404,28,,Chill/Casual
Piece of My Heart,Big Brother & The Holding Company;Janis Joplin,The Essential Janis Joplin,4.222216666666666,0.566,0.72,80.277,27,,Chill/Casual
"Help Me, Rhonda",The Beach Boys,Greatest Hits,2.8213333333333335,0.851,0.716,139.713,29,,Party Anthem
Like A Rocket,The Reverend Horton Heat,Lucky 7,2.7304333333333335,0.672,0.942,103.974,28,,Party Anthem
Tatlı Dillim,Cem Karaca,Cem Karaca Koleksiyon,4.273766666666667,0.47,0.476,104.562,28,,Chill/Casual
King Of The Mountain,Southern Culture on the Skids,Liquored Up and Lacquered Down,4.214416666666667,0.964,0.885,139.678,27,,Party Anthem
Eclipse,Pink Floyd,A Foot in the Door: The Best of Pink Floyd,1.8605166666666666,0.0931,0.493,136.58,42,,Chill/Casual
"Hey, Who Really Cares",Linda Perhacs,Parallelograms,2.6224333333333334,0.393,0.156,132.071,52,,Sad/Moody
Friends,levitation room,Minds Of Our Own,3.6277666666666666,0.739,0.509,100.157,56,,Chill/Casual
Ice Melt,Crumb,Ice Melt,2.4824333333333333,0.457,0.265,176.12,53,,Chill/Casual
The Ghost Song,Jim Morrison;The Doors,An American Prayer,5.265333333333333,0.247,0.473,110.527,45,,Chill/Casual
End Of The World,Aphrodite's Child,Best Of,3.244,0.308,0.421,82.071,40,,Chill/Casual
Bahar,Replikas,Avaz,6.050216666666667,0.332,0.66,92.792,28,,Chill/Casual
Ozymandias,Sigmun,Crimson Eyes,4.8,0.361,0.939,172.609,27,,Chill/Casual
The Gunner's Dream,Pink Floyd,The Final Cut,5.303983333333333,0.169,0.284,132.667,46,,Sad/Moody
Rock'n Me,Steve Miller Band,Fly Like An Eagle,3.117766666666667,0.892,0.582,122.433,67,,Chill/Casual
Book Of Saturday,King Crimson,Larks' Tongues In Aspic (Expanded & Remastered Original Album Mix),2.9286666666666665,0.202,0.0818,69.023,49,,Sad/Moody
Part III,Crumb,Jinx,3.715333333333333,0.183,0.506,83.803,56,,Chill/Casual
When Under Ether,PJ Harvey,White Chalk,2.3733333333333335,0.331,0.385,205.079,46,,Sad/Moody
Şakalar,Flört,Cemiyette Pişiyoruz,4.5873333333333335,0.503,0.481,115.938,28,,Chill/Casual
All You Need Is Love - Remastered 2015,The Beatles,1 (Remastered),3.796,0.676,0.625,104.54,57,,Party Anthem
Pepsi/Coke Suicide,Elvis Depressedly,Holo Pleasures / California Dreamin',2.5515833333333333,0.325,0.419,79.883,52,,Chill/Casual
Getting Better - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),2.802,0.764,0.471,121.672,54,,Chill/Casual
Psychotic Reaction,Count Five,Psychotic Reaction,3.09205,0.688,0.753,164.896,56,,Party Anthem
Wasted Sunsets,Deep Purple,Perfect Strangers,3.9326666666666665,0.362,0.67,136.548,47,,Chill/Casual
Bring the Boys Back Home,Pink Floyd,The Wall,1.45345,0.287,0.283,157.963,51,,Sad/Moody
Space Child - 2007 Remaster,UFO,Phenomenon (2007 Remaster),4.02555,0.624,0.494,127.618,48,,Chill/Casual
Good Vibrations,The Beach Boys,50 Big Ones: Greatest Hits,3.5971,0.325,0.424,151.621,50,,Chill/Casual
What To Do,Dead Ghosts,S/T,1.6300333333333332,0.55,0.957,113.311,27,,Chill/Casual
Love Street,The Doors,The Doors (Original Soundtrack Recording),2.866433333333333,0.46,0.321,118.662,26,,Chill/Casual
No Reply - Remastered 2009,The Beatles,Beatles For Sale (Remastered),2.2677666666666667,0.869,0.593,124.251,54,,Chill/Casual
Summertime,Big Brother & The Holding Company;Janis Joplin,Cheap Thrills,3.973333333333333,0.384,0.296,180.756,58,,Sad/Moody
Cosmic Dancer,T. Rex,Electric Warrior,4.442216666666667,0.718,0.803,156.047,58,,Party Anthem
Who Loves the Sun - 2015 Remaster,The Velvet Underground,Loaded: Re-Loaded 45th Anniversary Edition,2.7702166666666668,0.721,0.568,130.131,55,,Chill/Casual
A Great Day For Freedom 2022,Pink Floyd,Hey Hey Rise Up (feat. Andriy Khlyvnyuk of Boombox),4.1251,0.203,0.318,89.605,42,,Sad/Moody
A Well Respected Man,The Kinks,The Anthology 1964 - 1971,2.6986666666666665,0.614,0.887,161.62,31,,Party Anthem
Leaf And Stream,Wishbone Ash,Argus (Expanded Edition),4.104433333333334,0.433,0.405,82.7,50,,Chill/Casual
Amor Verde,Chicano Batman,Cycles of Existential Rhyme,3.4353333333333333,0.618,0.646,126.0,29,,Party Anthem
Si Te Digo Lo Que Siento,Ramona;Luca Bocci,Si Te Digo Lo Que Siento,4.2645,0.471,0.354,128.049,28,,Chill/Casual
Oğluma,Cem Karaca,Anadolu Efsaneleri,5.359766666666666,0.704,0.471,164.846,28,,Chill/Casual
Summer in the City - Remastered,The Lovin' Spoonful,Hums Of The Lovin' Spoonful,2.6717666666666666,0.56,0.681,110.461,65,,Chill/Casual
Who Knows Where The Time Goes?,Fairport Convention,Meet On The Ledge: The Classic Years (1967-1975),5.12155,0.413,0.175,144.541,49,,Chill/Casual
I Know A Place,Jay Reatard,Singles 06-07,2.164433333333333,0.831,0.954,174.13,30,,Party Anthem
Sweet Jane - Full Length Version; 2015 Remaster,The Velvet Underground,Loaded: Re-Loaded 45th Anniversary Edition,4.1051,0.936,0.637,105.205,59,,Party Anthem
Over The Hill,John Martyn,Solid Air,2.874,0.759,0.46,93.846,59,,Chill/Casual
Gloria (feat. Van Morrison) - Stereo Version,Them;Van Morrison,The Essential Van Morrison,2.6133333333333333,0.722,0.703,129.118,64,,Party Anthem
Fixing A Hole - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),2.613766666666667,0.619,0.507,112.984,54,,Chill/Casual
Dead Girls Don't Cry,Nekromantix,Dead Girls Don't Cry,2.8762166666666666,0.52,0.934,138.628,28,,Chill/Casual
Bana Güzel Bir Şey Şöyle,Asu Maralman,Asu Maralman (Türk Pop Tarihi),3.4371,0.451,0.455,84.4,28,,Chill/Casual
Horny In A Hearse,Nekromantix,Life Is A Grave And I Dig It,3.85155,0.788,0.845,102.012,28,,Party Anthem
Üstüme Düşme Benim,Kamuran Akkor,Kraliçe Ve Müzik,6.01705,0.525,0.688,103.199,29,,Chill/Casual
In Your Wildest Dreams,The Reverend Horton Heat,Liquor In The Front,2.9788833333333335,0.548,0.544,123.475,27,,Chill/Casual
Just Ace,Grinspoon,Best In Show,1.7897666666666667,0.818,0.867,100.318,27,,Party Anthem
Eskidendi O,Kamuran Akkor,Sev Yeter,5.2035833333333334,0.459,0.599,155.163,29,,Chill/Casual
Franklin's Tower - Live; 2008 Remaster,Grateful Dead,Dead Set (Live),5.41955,0.748,0.732,106.769,28,,Party Anthem
Share the Land,The Guess Who,The Best Of The Guess Who,3.887766666666667,0.635,0.513,79.952,28,,Chill/Casual
Grand New Spin,Gold Celeste,The Glow,3.5888833333333334,0.0988,0.336,80.076,49,,Sad/Moody
An American Prayer,Jim Morrison;The Doors,An American Prayer,3.0733333333333333,0.774,0.427,110.389,45,,Chill/Casual
House Of The Rising Sun,The Animals,Love The 60s,4.508666666666667,0.309,0.546,117.345,16,,Chill/Casual
Wasted,Tomberlin,Projections,2.4903666666666666,0.716,0.571,93.075,54,,Chill/Casual
Si un jour,La Femme,Psycho Tropical Berlin,2.640216666666667,0.483,0.824,175.089,51,,Chill/Casual
Childhood's End,Pink Floyd,Obscured by Clouds,4.556433333333334,0.194,0.386,125.08,47,,Sad/Moody
The Four Horsemen,Aphrodite's Child,6 6 2006,5.890433333333333,0.185,0.653,95.011,51,,Chill/Casual
Maybe,Janis Joplin,I Got Dem Ol' Kozmic Blues Again Mama!,3.6522166666666664,0.328,0.35,83.389,58,,Sad/Moody
"Some Time Alone, Alone",Melody's Echo Chamber,Melody's Echo Chamber,3.7733333333333334,0.551,0.958,108.478,45,,Chill/Casual
Penny Lane - Remastered 2015,The Beatles,1 (Remastered),3.0086666666666666,0.55,0.592,113.265,56,,Chill/Casual
Arnold Layne,Pink Floyd,Relics,2.947766666666667,0.212,0.49,132.618,45,,Chill/Casual
The Ballad Of John And Yoko - Remastered 2015,The Beatles,1 (Remastered),2.9913333333333334,0.962,0.892,135.309,56,,Party Anthem
Find the Cost of Freedom,"Crosby, Stills, Nash & Young",So Far,1.9728833333333333,0.347,0.0631,153.763,54,,Sad/Moody
Man It Feels Like Space Again,Pond,Man It Feels Like Space Again,8.364,0.164,0.789,153.927,45,,Chill/Casual
War Claw,The Atomic Bitchwax,Gravitron,2.8781,0.266,0.91,116.458,28,,Chill/Casual
The Trial,Pink Floyd,The Wall,5.3141,0.33,0.37,76.846,52,,Sad/Moody
Young Men Dead,The Black Angels,Passover,5.53755,0.0808,0.74,129.611,50,,Chill/Casual
Waiting for the Worms,Pink Floyd,The Wall,3.9516166666666668,0.634,0.413,75.866,52,,Chill/Casual
"Another Brick in the Wall, (Pt. 2) - Live",Pink Floyd,Pulse (Live),6.9382166666666665,0.303,0.473,101.783,46,,Chill/Casual
Going Up The Country,Canned Heat,On The Road Again,2.8811,0.737,0.239,79.674,62,,Chill/Casual
Ağlarsa Anam Ağlar,3 Hürel,1953 Hürel,3.9651,0.813,0.512,99.67,27,,Chill/Casual
Everyday People,Sly & The Family Stone,Stand,2.358433333333333,0.765,0.497,114.524,67,,Chill/Casual
One Cup Beyond,Hillbilly Casino,Three Step Windup,1.7753333333333334,0.803,0.948,104.86,25,,Party Anthem
I See Red,Frenzy,Clockwork Toy,2.914,0.581,0.89,102.288,26,,Chill/Casual
Waiting for the Sun,The Doors,Morrison Hotel,3.9771,0.236,0.512,89.296,54,,Chill/Casual
Daydream,The Lovin' Spoonful,Daydream,2.318216666666667,0.834,0.332,110.802,61,,Chill/Casual
We Used to Know - 2001 Remaster,Jethro Tull,Stand Up,4.056216666666667,0.465,0.458,171.923,53,,Chill/Casual
Where Evil Grows,The Poppy Family;Terry Jacks;Susan Jacks,A Good Thing Lost: 1968-1973,2.85,0.68,0.656,107.862,52,,Party Anthem
She Said She Said - Remastered 2009,The Beatles,Revolver (Remastered),2.6006666666666667,0.672,0.678,106.476,54,,Party Anthem
İnce İnce Bir Kar Yağar,Selda Bağcan,"40 Yılın 40 Şarkısı, Vol.2",3.76155,0.426,0.715,87.677,28,,Chill/Casual
King Rat,Guana Batz,Held Down….At Last!,2.6406666666666667,0.311,0.981,150.657,26,,Chill/Casual
Peter Gunn,The Cramps,Big Beat from Badsville,3.173766666666667,0.892,0.821,118.017,28,,Party Anthem
Shoot shoot,Batmobile,Bail set at $6M,3.41,0.603,0.792,99.296,26,,Party Anthem
I Can't Explain - Stereo Version,The Who,My Generation (Stereo Version),2.09945,0.843,0.783,138.825,53,,Party Anthem
Outerspace Chick,Texabilly Rockets,Raw & Wild,2.408,0.872,0.969,88.322,26,,Party Anthem
Ana's Song (Open Fire) - Acoustic Re-Mix,Silverchair,The Best Of - Volume One,3.8277666666666668,0.191,0.434,78.445,28,,Chill/Casual
Kembali Ke Akar,Navicula,Archipelago Rebels,3.12515,0.946,0.917,105.037,28,,Party Anthem
Heroes And Villains - Remastered 2001,The Beach Boys,Smiley Smile (Remastered),3.6551,0.232,0.583,116.803,53,,Chill/Casual
Please Mister Postman - Remastered 2009,The Beatles,With The Beatles (Remastered),2.5693333333333332,0.961,0.644,122.546,56,,Party Anthem
Ich und die Stadt,Public Service Broadcasting;Nina Hoss,Bright Magic,3.9068833333333335,0.282,0.218,126.588,27,,Sad/Moody
The Golden Sky,Cut Worms,Nobody Lives Here Anymore,3.9201,0.418,0.18,176.745,28,,Chill/Casual
Satellite of Love,Lou Reed,Transformer,3.6853333333333333,0.571,0.502,121.861,59,,Chill/Casual
Do It Again - Remastered 2012,The Beach Boys,Greatest Hits,2.3158,0.888,0.552,118.04,27,,Chill/Casual
Ohio,Lambchop,OH (ohio),2.4142166666666665,0.369,0.259,112.379,29,,Sad/Moody
Ghosts Of Memory,Tiger Army,Music From Regions Beyond,3.3764333333333334,0.759,0.954,134.51,27,,Party Anthem
Space Truckin' - Remastered 2012,Deep Purple,Machine Head (Remastered),4.549933333333334,0.708,0.878,129.236,52,,Party Anthem
Listen to the Band - Single Version,The Monkees,The Best of The Monkees,2.4851,0.537,0.659,184.38,28,,Chill/Casual
Pedestrian,Grinspoon,Guide To Better Living,2.2466666666666666,0.819,0.964,175.345,27,,Party Anthem
Boundary,Grinspoon,Guide To Better Living,2.5422166666666666,0.76,0.895,107.618,27,,Party Anthem
Post Enebriated Anxiety,Grinspoon,Guide To Better Living,2.6382166666666667,0.847,0.83,168.242,27,,Party Anthem
A Day In The Life,The Beatles,Love,5.136516666666667,0.192,0.394,78.513,50,,Sad/Moody
In-A-Gadda-Da-Vida - Single Version,Iron Butterfly,Light and Heavy/The Best of...,2.899766666666667,0.771,0.526,119.44,57,,Chill/Casual
Recently Played,Crumb,Locket,2.0075666666666665,0.124,0.334,112.015,51,,Sad/Moody
Help! - Remastered 2015,The Beatles,1 (Remastered),2.320666666666667,0.819,0.736,94.931,56,,Party Anthem
Fat Old Sun,Pink Floyd,Atom Heart Mother,5.39555,0.201,0.204,72.689,44,,Sad/Moody
Been down so Long,The Doors,L.A. Woman,4.664433333333333,0.635,0.376,122.618,53,,Chill/Casual
Happy,bdrmm,Bedroom,3.7765666666666666,0.792,0.805,171.957,57,,Party Anthem
Comin' Back to Me,Jefferson Airplane,Surrealistic Pillow,5.250666666666667,0.0398,0.113,166.721,48,,Sad/Moody
This Boy - Remastered 2009,The Beatles,Past Masters (Vols. 1 & 2 / Remastered),2.268,0.703,0.337,110.173,52,,Chill/Casual
We Can Work It Out - Remastered 2009,The Beatles,The Beatles 1962 - 1966 (Remastered),2.268666666666667,0.742,0.608,106.299,52,,Party Anthem
Baba O'Riley - ConfidentialMX Remix,The Who,"Stranger Things: Soundtrack from the Netflix Original Series, Season 3",2.5664333333333333,0.221,0.369,117.652,48,,Sad/Moody
Çıt Çıt Çedene,Barış Manço,Hal Hal,3.923766666666667,0.894,0.506,82.515,27,,Chill/Casual
All I Wanna Do - Remastered 2009,The Beach Boys,Sunflower,2.6077666666666666,0.295,0.416,103.068,54,,Chill/Casual
Unidentified Flying Object - Remastered,UFO,UFO 1 (Remastered),2.3033333333333332,0.145,0.563,180.129,47,,Chill/Casual
Eski Bir Fincan,Barış Manço,Hal Hal,4.231766666666666,0.924,0.245,152.179,27,,Chill/Casual
Elogio à Instituição do Cinismo,Boogarins,Lá Vem a Morte,3.4586166666666665,0.333,0.768,120.05,27,,Chill/Casual
Ripple - 2013 Remaster,Grateful Dead,American Beauty (2013 Remaster),4.162216666666667,0.675,0.411,126.637,59,,Chill/Casual
Pigs on the Wing 2,Pink Floyd,Animals,1.4449333333333334,0.486,0.17,128.585,50,,Chill/Casual
Hell Hound,Sir Lord Baltimore,Kingdom Come,3.320666666666667,0.497,0.899,102.092,27,,Chill/Casual
"Monday, Monday - Single Version",The Mamas & The Papas,If You Can Believe Your Eyes & Ears,3.47155,0.709,0.464,109.853,61,,Chill/Casual
Yellow Submarine - Remastered 2015,The Beatles,1 (Remastered),2.6466666666666665,0.788,0.557,110.743,54,,Chill/Casual
Süper Babaanne,Barış Manço,Değmesin Yağlı Boya,5.334433333333333,0.711,0.569,121.838,27,,Chill/Casual
Rocky Raccoon - Remastered 2009,The Beatles,The Beatles (Remastered),3.5517666666666665,0.648,0.363,79.456,57,,Chill/Casual
Bir Dünya Arıyorum,Kramp,İstanbul Sokakları,5.458216666666667,0.457,0.701,117.047,27,,Chill/Casual
1 Mayıs,Cem Karaca;Dervişan,1 Mayıs - Durduramayacaklar Halkın Coşkun Akan Selini,4.113,0.504,0.449,145.982,26,,Chill/Casual
Take The Money And Run,Steve Miller Band,Fly Like An Eagle,2.8362166666666666,0.836,0.645,99.3,68,,Party Anthem
Pank,Sgt. Papers,Sgt. Papers Lonely Psych Punk Band,3.8665,0.083,0.615,125.81,28,,Chill/Casual
Too Drunk To Fuck,The Klingonz,Blurb,2.3191,0.584,0.988,124.661,26,,Chill/Casual
Waiting For The Symphony,Night Moves,Can You Really Find Me,4.2827,0.364,0.508,92.022,26,,Chill/Casual
Üryan Geldim,Cem Karaca,"Ölümsüzler, Vol. 3",4.260433333333333,0.647,0.352,94.243,27,,Chill/Casual
Run For Your Life - Remastered 2009,The Beatles,Rubber Soul (Remastered),2.35155,0.822,0.705,176.732,54,,Party Anthem
Yaramaz Ne Oldu Sana,Mavi Işıklar,Mavi Işıklar - Türk Pop Tarihi,2.8437666666666668,0.723,0.417,109.514,26,,Chill/Casual
Nederlag,Ricochets,Det Beste Til Meg Og Mine Venner - En Hyllest Til Joachim Nielsen,2.4728833333333333,0.764,0.695,106.333,26,,Party Anthem
Love Conquers All,Deep Purple,Slaves and Masters (Bonus Track Version),3.744666666666667,0.0704,0.42,107.779,46,,Chill/Casual
Ham Meyvayı Kopardılar Dalından,Barış Manço,Sarı Çizmeli Mehmet Ağa,4.143366666666667,0.892,0.513,109.512,27,,Chill/Casual
Stay with Me,Faces,A Nod Is as Good as a Wink... to a Blind Horse,4.656,0.813,0.869,91.39,66,,Party Anthem
Glass Onion - Remastered 2009,The Beatles,The Beatles (Remastered),2.2973333333333334,0.789,0.51,120.432,54,,Chill/Casual
Make A Circuit With Me,The Polecats,The Best Of Polecats,2.9268666666666667,0.599,0.95,188.008,26,,Chill/Casual
I Found a Reason - 2015 Remaster,The Velvet Underground,Loaded (2015 Remaster),4.261333333333333,0.335,0.289,77.941,53,,Sad/Moody
Nöbetçinin Türküsü,Cem Karaca,Nerde Kalmıştık,4.298883333333333,0.449,0.583,94.649,26,,Chill/Casual
Rikki Don't Lose That Number,Steely Dan,A Decade Of Steely Dan,4.53555,0.635,0.46,116.124,27,,Chill/Casual
Tales Of Brave Ulysses,Cream,Disraeli Gears (Deluxe Edition),2.7742166666666668,0.188,0.476,105.642,55,,Chill/Casual
The Night Before - Remastered 2009,The Beatles,Help! (Remastered),2.5822166666666666,0.632,0.762,84.496,54,,Party Anthem
When Night Comes Down,Tiger Army,II: Power Of Moonlite,3.3004333333333333,0.332,0.981,154.959,26,,Chill/Casual
Bedava Yaşıyoruz,Cem Karaca,Merhaba Gençler,4.961766666666667,0.6,0.763,146.218,27,,Chill/Casual
"Man Smart, Woman Smarter - Live at Civic Arena, Pittsburgh, PA, April 2, 1989",Grateful Dead,"Download Series Vol. 9: Civic Arena, Pittsburgh, PA 4/2/89 & 4/3/89 (Live)",8.304433333333334,0.829,0.577,96.789,27,,Chill/Casual
Anadan Ayrı,Kamuran Akkor,Sev Yeter,4.20435,0.624,0.61,97.352,28,,Party Anthem
"Casey Jones - Live in Veneta, Oregon 8/27/72",Grateful Dead,"Veneta, OR 8/27/72: The Complete Sunshine Daydream Concert (Live)",6.4171,0.726,0.545,93.491,27,,Chill/Casual
Nekrofelia,Nekromantix,Brought Back To Life,2.7708833333333334,0.652,0.763,138.519,27,,Party Anthem
Eight Days A Week - Remastered 2015,The Beatles,1 (Remastered),2.722,0.837,0.677,138.707,55,,Party Anthem
Suddenly,Drugdealer;Weyes Blood,The End Of Comedy,3.284,0.585,0.465,107.75,56,,Chill/Casual
Queen,Perfume Genius,Too Bright,3.8453166666666667,0.13,0.547,131.983,51,,Chill/Casual
You Really Got A Hold On Me - Remastered 2009,The Beatles,With The Beatles (Remastered),3.0224333333333333,0.687,0.388,77.643,53,,Chill/Casual
Windows,Sugar Candy Mountain,666,3.20045,0.648,0.634,82.652,55,,Party Anthem
Unutamıyorum,Barış Manço,Dağlar Dağlar / Barış Manço Klasikleri,3.10435,0.131,0.583,121.849,26,,Chill/Casual
It's Time to Wake Up 2023,La Femme,Psycho Tropical Berlin,6.857333333333333,0.113,0.585,109.982,51,,Chill/Casual
Happy Together - Remastered,The Turtles,All the Singles,2.90815,0.653,0.459,118.661,46,,Chill/Casual
Our House,"Crosby, Stills & Nash",CSN 2012,3.776,0.333,0.462,129.135,51,,Chill/Casual
Since I Left You,The Avalanches,Since I Left You (20th Anniversary Deluxe Edition),4.3806666666666665,0.504,0.912,102.778,57,,Chill/Casual
High Hopes - Live,Pink Floyd,Pulse (Live),7.9011,0.144,0.332,74.93,45,,Sad/Moody
Blue Red And Grey,The Who,The Who By Numbers,2.7817666666666665,0.409,0.213,107.999,46,,Chill/Casual
Change My Ways,Tony Molina,Dissed and Dismissed,1.20565,0.76,0.818,164.429,27,,Party Anthem
My Back Pages,The Byrds,Younger Than Yesterday,3.1373333333333333,0.727,0.524,123.243,55,,Chill/Casual
I'm the Mountain,Stoned Jesus,Seven Thunders Roar,16.032366666666668,0.0656,0.396,136.391,46,,Sad/Moody
High Flying Bird,Jefferson Airplane,Jefferson Airplane Takes Off,2.5511,0.7,0.479,118.475,50,,Chill/Casual
Something New,Babe Rainbow,Today,3.22085,0.737,0.597,87.847,57,,Chill/Casual
Uncle Jill,Pile,Magic Isn't Real,3.298,0.101,0.722,134.479,26,,Chill/Casual
Get Back - Remastered 2015,The Beatles;Billy Preston,1 (Remastered),3.1962166666666665,0.218,0.636,122.921,56,,Chill/Casual
Letare,Horisont,About Time,3.6846666666666668,0.441,0.898,165.353,26,,Chill/Casual
It's Only Love - Remastered 2009,The Beatles,Help! (Remastered),1.9413333333333334,0.685,0.551,113.155,51,,Chill/Casual
The Man In The Station,John Martyn,Solid Air,2.8766666666666665,0.242,0.232,118.651,52,,Sad/Moody
I Need You - Remastered 2009,The Beatles,Help! (Remastered),2.4797666666666665,0.638,0.489,136.215,53,,Chill/Casual
Back Door Man,The Doors,The Doors,3.5404333333333335,0.909,0.612,177.233,54,,Party Anthem
Once I Was,Tim Buckley,Goodbye And Hello,3.386433333333333,0.404,0.427,120.646,49,,Chill/Casual
Nothing From Nothing,Billy Preston,The Kids & Me,2.6033333333333335,0.909,0.83,102.8,63,,Party Anthem
Love Is All Around,The Troggs,Hit Single Anthology,2.9611,0.691,0.492,98.921,55,,Chill/Casual
Lazy - Remastered 2012,Deep Purple,Machine Head (Remastered),7.3806666666666665,0.458,0.732,188.02,51,,Chill/Casual
Sloop John B - Remastered,The Beach Boys,Pet Sounds (Original Mono & Stereo Mix Versions),3.0022166666666665,0.903,0.745,125.575,60,,Party Anthem
